LoadID,Date,Year,Month,MonthName,Quarter,DayType,Carrier,Dispatcher,Terminal,Origin,Destination,Route,DistanceMiles,LoadType,WeatherImpact,AppointmentType,DelayCause,Responsibility,ScheduledTransitHours,ActualTransitHours,DelayMinutes,DelayCategory,OperationalStatus,StrictOnTimeStatus,ServiceLevel
866,2024-12-12,2024,12,Dec,Q4,Weekday,SwiftLine,J. Lee,Minneapolis,Sioux Falls,Kansas City,Sioux Falls to Kansas City,635,Dry,Rain,Strict,Traffic,Carrier,14.1,14.1,0,On-Time,On-Time,On-Time,On-Time
126,2024-12-13,2024,12,Dec,Q4,Weekday,FastFreight,R. Davis,Des Moines,Fargo,Chicago,Fargo to Chicago,363,Flatbed,High Wind,Strict,Traffic,Carrier,6.9,7.1,12,On-Time,On-Time,On-Time,On-Time
4575,2024-12-13,2024,12,Dec,Q4,Weekday,FastFreight,J. Lee,Winnipeg,Sioux Falls,Omaha,Sioux Falls to Omaha,610,Reefer,None,Strict,Weather,External,12.2,13.8,96,Moderate,Late,Late,At-Risk
479,2024-12-13,2024,12,Dec,Q4,Weekday,NorthTrail,J. Lee,Des Moines,Grand Forks,Omaha,Grand Forks to Omaha,398,Dry,None,Strict,Inspection,External,8.6,9.0,22,On-Time,On-Time,Late,On-Time
567,2024-12-13,2024,12,Dec,Q4,Weekday,NorthTrail,R. Davis,Minneapolis,Minneapolis,Winnipeg,Minneapolis to Winnipeg,393,Dry,Snow,Standard,Breakdown,Carrier,8.2,8.3,6,On-Time,On-Time,On-Time,On-Time
4243,2024-12-13,2024,12,Dec,Q4,Weekday,FastFreight,R. Davis,Des Moines,Minneapolis,Winnipeg,Minneapolis to Winnipeg,207,Dry,Rain,Strict,Dispatch/Planning,Carrier,3.6,3.9,19,On-Time,On-Time,Late,On-Time
4427,2024-12-13,2024,12,Dec,Q4,Weekday,RoadBull,M. Clark,Fargo,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,219,Dry,Snow,Strict,Breakdown,Carrier,3.9,4.9,62,Minor,Late,Late,On-Time
4442,2024-12-13,2024,12,Dec,Q4,Weekday,RoadBull,A. Smith,Fargo,Winnipeg,Minneapolis,Winnipeg to Minneapolis,400,Dry,None,Strict,Traffic,Carrier,7.2,7.4,9,On-Time,On-Time,On-Time,On-Time
2364,2024-12-13,2024,12,Dec,Q4,Weekday,SwiftLine,J. Lee,Winnipeg,Fargo,Minneapolis,Fargo to Minneapolis,822,Flatbed,Snow,Standard,Inspection,External,17.5,18.7,70,Minor,Late,Late,At-Risk
3469,2024-12-13,2024,12,Dec,Q4,Weekday,FastFreight,A. Smith,Winnipeg,Winnipeg,Omaha,Winnipeg to Omaha,372,Dry,Snow,Strict,Traffic,Driver,6.7,7.4,40,Minor,On-Time,Late,On-Time
1716,2024-12-13,2024,12,Dec,Q4,Weekday,NorthTrail,M. Clark,Minneapolis,Fargo,Minneapolis,Fargo to Minneapolis,905,Dry,Snow,Standard,Breakdown,Carrier,19.1,20.0,51,Minor,Late,Late,At-Risk
516,2024-12-13,2024,12,Dec,Q4,Weekday,SwiftLine,M. Clark,Minneapolis,Winnipeg,Kansas City,Winnipeg to Kansas City,853,Dry,None,Strict,Breakdown,Carrier,15.2,15.3,8,On-Time,On-Time,On-Time,On-Time
2946,2024-12-14,2024,12,Dec,Q4,Weekend,NorthTrail,A. Smith,Minneapolis,Sioux Falls,Omaha,Sioux Falls to Omaha,400,Dry,High Wind,Open,Dispatch/Planning,Carrier,8.7,10.3,95,Moderate,Late,Late,At-Risk
1318,2024-12-14,2024,12,Dec,Q4,Weekend,RoadBull,R. Davis,Winnipeg,Winnipeg,Minneapolis,Winnipeg to Minneapolis,580,Dry,Snow,Strict,Inspection,External,11.8,12.5,43,Minor,On-Time,Late,On-Time
2090,2024-12-14,2024,12,Dec,Q4,Weekend,FastFreight,A. Smith,Des Moines,Minneapolis,Winnipeg,Minneapolis to Winnipeg,1073,Dry,Snow,Standard,Traffic,External,23.8,25.0,71,Minor,Late,Late,At-Risk
4934,2024-12-14,2024,12,Dec,Q4,Weekend,FastFreight,A. Smith,Fargo,Fargo,Winnipeg,Fargo to Winnipeg,775,Dry,Snow,Strict,Dock Delay,Shipper/Receiver,14.8,14.9,7,On-Time,On-Time,On-Time,On-Time
3787,2024-12-14,2024,12,Dec,Q4,Weekend,RoadBull,R. Davis,Minneapolis,Minneapolis,Kansas City,Minneapolis to Kansas City,661,Dry,None,Strict,Traffic,External,12.8,13.2,22,On-Time,On-Time,Late,On-Time
763,2024-12-14,2024,12,Dec,Q4,Weekend,FastFreight,J. Lee,Minneapolis,Winnipeg,Minneapolis,Winnipeg to Minneapolis,991,Dry,Snow,Standard,Inspection,External,18.5,20.5,118,Moderate,Late,Late,Failure
260,2024-12-14,2024,12,Dec,Q4,Weekend,FastFreight,M. Clark,Des Moines,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,642,Dry,High Wind,Strict,Traffic,External,13.2,14.6,82,Minor,Late,Late,At-Risk
178,2024-12-14,2024,12,Dec,Q4,Weekend,NorthTrail,R. Davis,Winnipeg,Fargo,Omaha,Fargo to Omaha,282,Dry,Rain,Strict,Breakdown,Carrier,5.6,5.6,0,On-Time,On-Time,On-Time,On-Time
1201,2024-12-14,2024,12,Dec,Q4,Weekend,SwiftLine,R. Davis,Winnipeg,Minneapolis,Winnipeg,Minneapolis to Winnipeg,734,Dry,Rain,Standard,Traffic,External,13.7,14.2,32,Minor,On-Time,Late,On-Time
919,2024-12-14,2024,12,Dec,Q4,Weekend,FastFreight,A. Smith,Minneapolis,Winnipeg,Omaha,Winnipeg to Omaha,912,Flatbed,Rain,Standard,Traffic,External,20.2,20.2,0,On-Time,On-Time,On-Time,On-Time
1097,2024-12-14,2024,12,Dec,Q4,Weekend,FastFreight,R. Davis,Fargo,Minneapolis,Chicago,Minneapolis to Chicago,858,Dry,Snow,Strict,Traffic,Carrier,14.4,14.4,1,On-Time,On-Time,On-Time,On-Time
4581,2024-12-14,2024,12,Dec,Q4,Weekend,SwiftLine,J. Lee,Fargo,Winnipeg,Minneapolis,Winnipeg to Minneapolis,631,Dry,None,Strict,Dock Delay,Shipper/Receiver,13.1,13.9,48,Minor,Late,Late,On-Time
2610,2024-12-14,2024,12,Dec,Q4,Weekend,RoadBull,J. Lee,Fargo,Grand Forks,Minneapolis,Grand Forks to Minneapolis,411,Dry,None,Strict,Dock Delay,Shipper/Receiver,8.1,8.5,23,On-Time,On-Time,Late,On-Time
709,2024-12-15,2024,12,Dec,Q4,Weekend,FastFreight,R. Davis,Des Moines,Winnipeg,Kansas City,Winnipeg to Kansas City,898,Reefer,None,Standard,Weather,External,18.0,18.8,47,Minor,Late,Late,At-Risk
311,2024-12-15,2024,12,Dec,Q4,Weekend,NorthTrail,R. Davis,Fargo,Grand Forks,Winnipeg,Grand Forks to Winnipeg,533,Dry,None,Strict,Traffic,Carrier,9.3,9.4,5,On-Time,On-Time,On-Time,On-Time
707,2024-12-15,2024,12,Dec,Q4,Weekend,NorthTrail,M. Clark,Winnipeg,Sioux Falls,Winnipeg,Sioux Falls to Winnipeg,953,Dry,High Wind,Open,Traffic,External,20.1,20.9,50,Minor,Late,Late,On-Time
644,2024-12-15,2024,12,Dec,Q4,Weekend,NorthTrail,A. Smith,Des Moines,Fargo,Chicago,Fargo to Chicago,823,Dry,None,Standard,Weather,External,16.3,16.4,3,On-Time,On-Time,On-Time,On-Time
1615,2024-12-15,2024,12,Dec,Q4,Weekend,NorthTrail,A. Smith,Minneapolis,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,530,Dry,None,Standard,Weather,External,9.2,9.8,37,Minor,On-Time,Late,On-Time
1908,2024-12-15,2024,12,Dec,Q4,Weekend,FastFreight,M. Clark,Des Moines,Minneapolis,Kansas City,Minneapolis to Kansas City,1149,Dry,None,Standard,Traffic,Carrier,20.8,20.8,0,On-Time,On-Time,On-Time,On-Time
2061,2024-12-15,2024,12,Dec,Q4,Weekend,NorthTrail,J. Lee,Fargo,Minneapolis,Winnipeg,Minneapolis to Winnipeg,1008,Reefer,None,Strict,High Wind Shutdown,External,19.0,25.5,392,Severe,Late,Late,Failure
2445,2024-12-15,2024,12,Dec,Q4,Weekend,FastFreight,R. Davis,Fargo,Minneapolis,Winnipeg,Minneapolis to Winnipeg,1015,Dry,Rain,Strict,Traffic,Carrier,21.0,22.1,69,Minor,Late,Late,On-Time
3671,2024-12-15,2024,12,Dec,Q4,Weekend,RoadBull,A. Smith,Des Moines,Minneapolis,Winnipeg,Minneapolis to Winnipeg,408,Reefer,Snow,Standard,Dock Delay,Shipper/Receiver,6.9,9.2,138,Moderate,Late,Late,Failure
4073,2024-12-15,2024,12,Dec,Q4,Weekend,FastFreight,A. Smith,Minneapolis,Grand Forks,Omaha,Grand Forks to Omaha,420,Flatbed,Snow,Strict,Inspection,External,7.4,7.4,0,On-Time,On-Time,On-Time,On-Time
1931,2024-12-16,2024,12,Dec,Q4,Weekday,NorthTrail,R. Davis,Winnipeg,Minneapolis,Omaha,Minneapolis to Omaha,806,Dry,Snow,Open,Dock Delay,Shipper/Receiver,17.5,18.0,30,On-Time,On-Time,Late,On-Time
1618,2024-12-16,2024,12,Dec,Q4,Weekday,NorthTrail,R. Davis,Winnipeg,Fargo,Winnipeg,Fargo to Winnipeg,355,Dry,Rain,Strict,Dock Delay,Shipper/Receiver,6.0,6.0,0,On-Time,On-Time,On-Time,On-Time
3928,2024-12-16,2024,12,Dec,Q4,Weekday,RoadBull,J. Lee,Des Moines,Sioux Falls,Kansas City,Sioux Falls to Kansas City,822,Reefer,None,Standard,Dock Delay,Shipper/Receiver,15.7,17.5,107,Moderate,Late,Late,Failure
3564,2024-12-16,2024,12,Dec,Q4,Weekday,FastFreight,A. Smith,Winnipeg,Grand Forks,Kansas City,Grand Forks to Kansas City,469,Reefer,Rain,Standard,Dock Delay,Shipper/Receiver,8.5,9.7,74,Minor,Late,Late,At-Risk
1909,2024-12-17,2024,12,Dec,Q4,Weekday,NorthTrail,R. Davis,Fargo,Minneapolis,Omaha,Minneapolis to Omaha,566,Reefer,None,Open,Traffic,Carrier,9.5,9.9,22,On-Time,On-Time,Late,On-Time
3208,2024-12-17,2024,12,Dec,Q4,Weekday,SwiftLine,R. Davis,Des Moines,Fargo,Chicago,Fargo to Chicago,523,Dry,Snow,Strict,Dispatch/Planning,Carrier,9.6,11.5,115,Moderate,Late,Late,At-Risk
4925,2024-12-17,2024,12,Dec,Q4,Weekday,FastFreight,A. Smith,Fargo,Minneapolis,Chicago,Minneapolis to Chicago,1149,Dry,Snow,Standard,Traffic,Carrier,22.1,22.2,4,On-Time,On-Time,On-Time,On-Time
1523,2024-12-17,2024,12,Dec,Q4,Weekday,SwiftLine,A. Smith,Fargo,Fargo,Omaha,Fargo to Omaha,368,Dry,Snow,Strict,Traffic,Carrier,6.3,6.4,6,On-Time,On-Time,On-Time,On-Time
4694,2024-12-17,2024,12,Dec,Q4,Weekday,SwiftLine,J. Lee,Minneapolis,Winnipeg,Chicago,Winnipeg to Chicago,743,Dry,High Wind,Standard,Winter Storm Closure,External,13.1,32.6,1170,Severe,Late,Late,Failure
1405,2024-12-17,2024,12,Dec,Q4,Weekday,FastFreight,A. Smith,Des Moines,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,412,Dry,Rain,Standard,Dispatch/Planning,Carrier,7.6,8.2,36,Minor,On-Time,Late,On-Time
2927,2024-12-17,2024,12,Dec,Q4,Weekday,FastFreight,R. Davis,Winnipeg,Fargo,Winnipeg,Fargo to Winnipeg,1108,Reefer,Rain,Standard,Inspection,External,24.5,25.2,40,Minor,On-Time,Late,On-Time
1213,2024-12-18,2024,12,Dec,Q4,Weekday,RoadBull,J. Lee,Winnipeg,Sioux Falls,Chicago,Sioux Falls to Chicago,385,Dry,None,Strict,Traffic,Carrier,7.5,7.5,0,On-Time,On-Time,On-Time,On-Time
2229,2024-12-18,2024,12,Dec,Q4,Weekday,FastFreight,M. Clark,Winnipeg,Fargo,Minneapolis,Fargo to Minneapolis,756,Dry,Snow,Open,Inspection,External,12.8,14.2,84,Minor,Late,Late,At-Risk
1978,2024-12-18,2024,12,Dec,Q4,Weekday,FastFreight,M. Clark,Minneapolis,Minneapolis,Winnipeg,Minneapolis to Winnipeg,1196,Reefer,None,Strict,Dock Delay,Shipper/Receiver,25.6,25.8,12,On-Time,On-Time,On-Time,On-Time
1678,2024-12-18,2024,12,Dec,Q4,Weekday,FastFreight,R. Davis,Fargo,Winnipeg,Chicago,Winnipeg to Chicago,1120,Reefer,Snow,Standard,Dock Delay,Shipper/Receiver,21.2,21.2,1,On-Time,On-Time,On-Time,On-Time
1680,2024-12-18,2024,12,Dec,Q4,Weekday,SwiftLine,M. Clark,Des Moines,Minneapolis,Omaha,Minneapolis to Omaha,913,Reefer,Snow,Standard,Weather,External,19.2,19.9,45,Minor,On-Time,Late,On-Time
1412,2024-12-18,2024,12,Dec,Q4,Weekday,SwiftLine,M. Clark,Des Moines,Winnipeg,Minneapolis,Winnipeg to Minneapolis,729,Flatbed,None,Strict,Dock Delay,Shipper/Receiver,15.1,15.8,45,Minor,On-Time,Late,On-Time
3394,2024-12-19,2024,12,Dec,Q4,Weekday,RoadBull,A. Smith,Des Moines,Grand Forks,Winnipeg,Grand Forks to Winnipeg,753,Dry,None,Standard,Traffic,External,12.7,13.3,37,Minor,On-Time,Late,On-Time
2542,2024-12-19,2024,12,Dec,Q4,Weekday,SwiftLine,J. Lee,Winnipeg,Grand Forks,Omaha,Grand Forks to Omaha,594,Dry,Snow,Standard,Hurricane Disruption,External,11.9,29.1,1030,Severe,Late,Late,Failure
2976,2024-12-19,2024,12,Dec,Q4,Weekday,NorthTrail,R. Davis,Des Moines,Minneapolis,Winnipeg,Minneapolis to Winnipeg,617,Dry,Snow,Open,Dispatch/Planning,Carrier,11.3,12.3,61,Minor,Late,Late,On-Time
296,2024-12-19,2024,12,Dec,Q4,Weekday,NorthTrail,R. Davis,Minneapolis,Grand Forks,Winnipeg,Grand Forks to Winnipeg,508,Flatbed,Snow,Open,Traffic,Carrier,9.9,10.7,47,Minor,Late,Late,On-Time
1697,2024-12-19,2024,12,Dec,Q4,Weekday,NorthTrail,A. Smith,Winnipeg,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,401,Dry,Snow,Open,Dock Delay,Shipper/Receiver,8.0,9.8,110,Moderate,Late,Late,At-Risk
2143,2024-12-19,2024,12,Dec,Q4,Weekday,SwiftLine,A. Smith,Des Moines,Minneapolis,Omaha,Minneapolis to Omaha,307,Reefer,Snow,Strict,Dock Delay,Shipper/Receiver,5.7,5.7,0,On-Time,On-Time,On-Time,On-Time
2708,2024-12-19,2024,12,Dec,Q4,Weekday,FastFreight,J. Lee,Winnipeg,Grand Forks,Minneapolis,Grand Forks to Minneapolis,298,Reefer,None,Strict,Dock Delay,Shipper/Receiver,5.8,5.8,0,On-Time,On-Time,On-Time,On-Time
2292,2024-12-19,2024,12,Dec,Q4,Weekday,NorthTrail,J. Lee,Winnipeg,Fargo,Winnipeg,Fargo to Winnipeg,952,Flatbed,None,Standard,Weather,External,16.2,17.0,47,Minor,Late,Late,At-Risk
2917,2024-12-19,2024,12,Dec,Q4,Weekday,NorthTrail,A. Smith,Des Moines,Winnipeg,Chicago,Winnipeg to Chicago,410,Dry,Snow,Strict,Dock Delay,Shipper/Receiver,8.1,8.2,5,On-Time,On-Time,On-Time,On-Time
4041,2024-12-20,2024,12,Dec,Q4,Weekday,NorthTrail,M. Clark,Winnipeg,Minneapolis,Kansas City,Minneapolis to Kansas City,594,Flatbed,None,Open,Traffic,External,12.6,13.4,50,Minor,Late,Late,On-Time
4128,2024-12-20,2024,12,Dec,Q4,Weekday,FastFreight,A. Smith,Minneapolis,Minneapolis,Winnipeg,Minneapolis to Winnipeg,707,Dry,None,Standard,Weather,External,12.9,13.7,48,Minor,Late,Late,At-Risk
2747,2024-12-20,2024,12,Dec,Q4,Weekday,NorthTrail,A. Smith,Winnipeg,Minneapolis,Omaha,Minneapolis to Omaha,859,Reefer,None,Strict,Winter Storm Closure,External,14.7,22.3,455,Severe,Late,Late,Failure
3485,2024-12-20,2024,12,Dec,Q4,Weekday,SwiftLine,M. Clark,Winnipeg,Minneapolis,Kansas City,Minneapolis to Kansas City,264,Dry,None,Open,Inspection,External,5.7,7.3,95,Moderate,Late,Late,At-Risk
2648,2024-12-20,2024,12,Dec,Q4,Weekday,SwiftLine,M. Clark,Winnipeg,Winnipeg,Kansas City,Winnipeg to Kansas City,356,Dry,None,Standard,Traffic,Carrier,6.7,7.0,20,On-Time,On-Time,Late,On-Time
4339,2024-12-20,2024,12,Dec,Q4,Weekday,NorthTrail,A. Smith,Des Moines,Sioux Falls,Chicago,Sioux Falls to Chicago,436,Dry,High Wind,Open,Dock Delay,Shipper/Receiver,8.8,9.8,59,Minor,Late,Late,On-Time
4731,2024-12-20,2024,12,Dec,Q4,Weekday,FastFreight,R. Davis,Winnipeg,Fargo,Kansas City,Fargo to Kansas City,737,Dry,Snow,Standard,Dock Delay,Shipper/Receiver,14.5,15.3,48,Minor,Late,Late,At-Risk
3718,2024-12-20,2024,12,Dec,Q4,Weekday,NorthTrail,J. Lee,Minneapolis,Winnipeg,Omaha,Winnipeg to Omaha,868,Reefer,Rain,Strict,Dock Delay,Shipper/Receiver,18.0,19.1,65,Minor,Late,Late,On-Time
3894,2024-12-20,2024,12,Dec,Q4,Weekday,RoadBull,M. Clark,Des Moines,Fargo,Omaha,Fargo to Omaha,272,Flatbed,Rain,Open,Weather,External,4.6,5.6,59,Minor,Late,Late,On-Time
4491,2024-12-20,2024,12,Dec,Q4,Weekday,NorthTrail,A. Smith,Des Moines,Sioux Falls,Chicago,Sioux Falls to Chicago,993,Flatbed,Snow,Standard,Inspection,External,21.9,22.1,11,On-Time,On-Time,On-Time,On-Time
3581,2024-12-20,2024,12,Dec,Q4,Weekday,NorthTrail,R. Davis,Fargo,Fargo,Minneapolis,Fargo to Minneapolis,235,Dry,None,Strict,Dispatch/Planning,Carrier,4.0,4.2,13,On-Time,On-Time,On-Time,On-Time
2094,2024-12-21,2024,12,Dec,Q4,Weekend,RoadBull,A. Smith,Winnipeg,Minneapolis,Kansas City,Minneapolis to Kansas City,1148,Dry,Snow,Strict,Weather,External,23.7,24.0,19,On-Time,On-Time,Late,On-Time
1217,2024-12-21,2024,12,Dec,Q4,Weekend,SwiftLine,A. Smith,Des Moines,Sioux Falls,Omaha,Sioux Falls to Omaha,377,Dry,Snow,Open,Dock Delay,Shipper/Receiver,8.4,9.5,63,Minor,Late,Late,On-Time
986,2024-12-21,2024,12,Dec,Q4,Weekend,RoadBull,A. Smith,Winnipeg,Sioux Falls,Chicago,Sioux Falls to Chicago,636,Dry,None,Strict,Weather,External,12.5,12.9,23,On-Time,On-Time,Late,On-Time
1401,2024-12-21,2024,12,Dec,Q4,Weekend,RoadBull,A. Smith,Fargo,Fargo,Omaha,Fargo to Omaha,255,Flatbed,Snow,Open,Dock Delay,Shipper/Receiver,4.6,5.1,32,Minor,On-Time,Late,On-Time
1229,2024-12-21,2024,12,Dec,Q4,Weekend,RoadBull,A. Smith,Winnipeg,Fargo,Winnipeg,Fargo to Winnipeg,550,Reefer,Rain,Strict,Weather,External,9.9,11.7,109,Moderate,Late,Late,At-Risk
3577,2024-12-21,2024,12,Dec,Q4,Weekend,SwiftLine,R. Davis,Fargo,Sioux Falls,Kansas City,Sioux Falls to Kansas City,900,Dry,None,Strict,Inspection,External,17.8,17.9,7,On-Time,On-Time,On-Time,On-Time
2775,2024-12-21,2024,12,Dec,Q4,Weekend,NorthTrail,R. Davis,Minneapolis,Fargo,Winnipeg,Fargo to Winnipeg,962,Dry,Snow,Strict,Traffic,Carrier,19.1,19.2,6,On-Time,On-Time,On-Time,On-Time
4311,2024-12-21,2024,12,Dec,Q4,Weekend,FastFreight,R. Davis,Minneapolis,Winnipeg,Minneapolis,Winnipeg to Minneapolis,460,Reefer,Snow,Strict,Traffic,Carrier,8.0,8.3,21,On-Time,On-Time,Late,On-Time
834,2024-12-21,2024,12,Dec,Q4,Weekend,RoadBull,J. Lee,Winnipeg,Fargo,Chicago,Fargo to Chicago,828,Dry,Snow,Standard,Dock Delay,Shipper/Receiver,14.6,15.8,73,Minor,Late,Late,At-Risk
4520,2024-12-22,2024,12,Dec,Q4,Weekend,NorthTrail,M. Clark,Minneapolis,Winnipeg,Chicago,Winnipeg to Chicago,1096,Dry,Snow,Open,Dock Delay,Shipper/Receiver,18.6,19.0,26,On-Time,On-Time,Late,On-Time
1174,2024-12-22,2024,12,Dec,Q4,Weekend,FastFreight,M. Clark,Des Moines,Minneapolis,Omaha,Minneapolis to Omaha,532,Reefer,Snow,Strict,Dock Delay,Shipper/Receiver,9.1,9.1,0,On-Time,On-Time,On-Time,On-Time
4945,2024-12-22,2024,12,Dec,Q4,Weekend,SwiftLine,R. Davis,Winnipeg,Sioux Falls,Omaha,Sioux Falls to Omaha,1103,Dry,Snow,Strict,Traffic,External,23.4,23.5,7,On-Time,On-Time,On-Time,On-Time
2909,2024-12-22,2024,12,Dec,Q4,Weekend,FastFreight,J. Lee,Des Moines,Grand Forks,Winnipeg,Grand Forks to Winnipeg,784,Reefer,Snow,Strict,Traffic,Carrier,16.4,17.0,37,Minor,On-Time,Late,On-Time
2453,2024-12-22,2024,12,Dec,Q4,Weekend,NorthTrail,A. Smith,Des Moines,Minneapolis,Omaha,Minneapolis to Omaha,880,Flatbed,Snow,Standard,Inspection,External,18.8,19.1,18,On-Time,On-Time,Late,On-Time
350,2024-12-22,2024,12,Dec,Q4,Weekend,RoadBull,A. Smith,Winnipeg,Grand Forks,Winnipeg,Grand Forks to Winnipeg,559,Flatbed,Rain,Open,Dock Delay,Shipper/Receiver,11.9,12.8,55,Minor,Late,Late,On-Time
3020,2024-12-22,2024,12,Dec,Q4,Weekend,SwiftLine,M. Clark,Des Moines,Sioux Falls,Winnipeg,Sioux Falls to Winnipeg,1095,Dry,None,Standard,Breakdown,Carrier,20.5,20.7,11,On-Time,On-Time,On-Time,On-Time
1524,2024-12-23,2024,12,Dec,Q4,Weekday,NorthTrail,J. Lee,Des Moines,Fargo,Winnipeg,Fargo to Winnipeg,827,Reefer,None,Strict,Traffic,External,14.7,15.1,26,On-Time,On-Time,Late,On-Time
3679,2024-12-23,2024,12,Dec,Q4,Weekday,FastFreight,M. Clark,Des Moines,Grand Forks,Omaha,Grand Forks to Omaha,284,Dry,Snow,Standard,Traffic,Carrier,5.8,6.1,18,On-Time,On-Time,Late,On-Time
511,2024-12-23,2024,12,Dec,Q4,Weekday,SwiftLine,R. Davis,Des Moines,Fargo,Kansas City,Fargo to Kansas City,1141,Dry,Snow,Open,Dock Delay,Shipper/Receiver,24.8,25.6,45,Minor,On-Time,Late,On-Time
4449,2024-12-23,2024,12,Dec,Q4,Weekday,RoadBull,A. Smith,Minneapolis,Winnipeg,Omaha,Winnipeg to Omaha,367,Dry,Rain,Standard,Weather,External,7.2,11.6,264,Severe,Late,Late,Failure
2654,2024-12-23,2024,12,Dec,Q4,Weekday,NorthTrail,A. Smith,Fargo,Fargo,Minneapolis,Fargo to Minneapolis,428,Dry,None,Open,High Wind Shutdown,External,8.5,17.7,553,Severe,Late,Late,Failure
2660,2024-12-23,2024,12,Dec,Q4,Weekday,FastFreight,R. Davis,Minneapolis,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,808,Dry,Snow,Open,Dock Delay,Shipper/Receiver,13.7,14.0,20,On-Time,On-Time,Late,On-Time
2646,2024-12-23,2024,12,Dec,Q4,Weekday,SwiftLine,J. Lee,Fargo,Minneapolis,Chicago,Minneapolis to Chicago,918,Reefer,Snow,Strict,Traffic,Carrier,16.7,17.3,37,Minor,On-Time,Late,On-Time
973,2024-12-24,2024,12,Dec,Q4,Weekday,NorthTrail,M. Clark,Winnipeg,Grand Forks,Kansas City,Grand Forks to Kansas City,880,Flatbed,Snow,Strict,Dock Delay,Shipper/Receiver,14.8,15.0,12,On-Time,On-Time,On-Time,On-Time
2551,2024-12-24,2024,12,Dec,Q4,Weekday,NorthTrail,A. Smith,Des Moines,Sioux Falls,Kansas City,Sioux Falls to Kansas City,387,Dry,Snow,Strict,Dock Delay,Shipper/Receiver,8.4,10.1,101,Moderate,Late,Late,At-Risk
2958,2024-12-24,2024,12,Dec,Q4,Weekday,NorthTrail,J. Lee,Des Moines,Minneapolis,Kansas City,Minneapolis to Kansas City,869,Dry,None,Standard,Dock Delay,Shipper/Receiver,16.4,16.8,24,On-Time,On-Time,Late,On-Time
4411,2024-12-24,2024,12,Dec,Q4,Weekday,FastFreight,A. Smith,Fargo,Minneapolis,Kansas City,Minneapolis to Kansas City,975,Dry,Snow,Standard,Traffic,Carrier,18.3,18.4,8,On-Time,On-Time,On-Time,On-Time
135,2024-12-24,2024,12,Dec,Q4,Weekday,RoadBull,A. Smith,Winnipeg,Minneapolis,Kansas City,Minneapolis to Kansas City,517,Dry,None,Strict,Traffic,External,9.8,9.8,0,On-Time,On-Time,On-Time,On-Time
1123,2024-12-24,2024,12,Dec,Q4,Weekday,NorthTrail,M. Clark,Minneapolis,Winnipeg,Omaha,Winnipeg to Omaha,858,Reefer,Snow,Standard,Breakdown,Carrier,15.4,19.2,227,Severe,Late,Late,Failure
1819,2024-12-24,2024,12,Dec,Q4,Weekday,RoadBull,A. Smith,Minneapolis,Minneapolis,Chicago,Minneapolis to Chicago,307,Reefer,High Wind,Standard,Dock Delay,Shipper/Receiver,6.6,8.2,96,Moderate,Late,Late,At-Risk
1371,2024-12-24,2024,12,Dec,Q4,Weekday,RoadBull,R. Davis,Fargo,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,1038,Flatbed,None,Standard,Dock Delay,Shipper/Receiver,19.2,19.8,38,Minor,On-Time,Late,On-Time
3685,2024-12-25,2024,12,Dec,Q4,Weekday,NorthTrail,R. Davis,Des Moines,Winnipeg,Minneapolis,Winnipeg to Minneapolis,555,Reefer,Snow,Open,Dispatch/Planning,Carrier,10.8,10.9,5,On-Time,On-Time,On-Time,On-Time
1957,2024-12-25,2024,12,Dec,Q4,Weekday,RoadBull,J. Lee,Minneapolis,Fargo,Omaha,Fargo to Omaha,671,Reefer,Rain,Standard,Dock Delay,Shipper/Receiver,12.0,13.0,59,Minor,Late,Late,At-Risk
1917,2024-12-25,2024,12,Dec,Q4,Weekday,NorthTrail,M. Clark,Fargo,Winnipeg,Chicago,Winnipeg to Chicago,1151,Reefer,Rain,Standard,Breakdown,Carrier,19.5,19.7,12,On-Time,On-Time,On-Time,On-Time
1239,2024-12-25,2024,12,Dec,Q4,Weekday,SwiftLine,M. Clark,Fargo,Winnipeg,Chicago,Winnipeg to Chicago,1032,Reefer,Snow,Open,Winter Storm Closure,External,18.1,25.1,417,Severe,Late,Late,Failure
2864,2024-12-25,2024,12,Dec,Q4,Weekday,NorthTrail,M. Clark,Winnipeg,Minneapolis,Omaha,Minneapolis to Omaha,465,Dry,Snow,Strict,High Wind Shutdown,External,8.2,17.7,570,Severe,Late,Late,Failure
3973,2024-12-25,2024,12,Dec,Q4,Weekday,SwiftLine,A. Smith,Minneapolis,Winnipeg,Kansas City,Winnipeg to Kansas City,647,Reefer,Snow,Strict,Weather,External,11.6,11.9,17,On-Time,On-Time,Late,On-Time
886,2024-12-25,2024,12,Dec,Q4,Weekday,RoadBull,M. Clark,Fargo,Winnipeg,Kansas City,Winnipeg to Kansas City,634,Dry,Rain,Standard,Traffic,Carrier,12.8,16.9,246,Severe,Late,Late,Failure
